,Code,Day,Entity,retail_and_recreation,grocery_and_pharmacy,residential,transit_stations,parks,workplaces,retail_and_recreation_average,grocery_and_pharmacy_average,residential_average,transit_stations_average,parks_average,workplaces_average,retail_and_recreation_last_average,grocery_and_pharmacy_last_average,residential_last_average,transit_stations_last_average,parks_last_average,workplaces_last_average,C1M_School closing_flag,C2M_Workplace closing_flag,C3M_Cancel public events_flag,C4M_Restrictions on gatherings_flag,C5M_Close public transport_flag,C6M_Stay at home requirements_flag,C7M_Restrictions on internal movement_flag,C8EV_International travel controls_flag,H1_Public information campaigns_flag,H2_Testing policy_flag,H3_Contact tracing_flag,H6M_Facial Coverings_flag,policy_gather_flag,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,E1_Income support,E2_Debt/contract relief,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H7_Vaccination policy,H8M_Protection of elderly people,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
51,ARE,2020-04-08,United Arab Emirates,-62.143,-30.429,27.429,-76.429,-64.571,-50.143,-60.2288,-29.0,26.0,-73.94300000000001,-60.0284,-47.4286,-61.87311111111111,-30.476222222222223,27.079333333333334,-76.016,-64.69833333333332,-49.60322222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,2.0,2659.0,12.0,0.0,89.81,75.52,79.17,50.0
52,ARE,2020-04-09,United Arab Emirates,-63.0,-31.286,28.143,-77.571,-67.429,-51.286,-61.14300000000001,-29.7144,26.7144,-75.2,-62.056999999999995,-48.8,-61.87311111111111,-30.476222222222223,27.079333333333334,-76.016,-64.69833333333332,-49.60322222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,2.0,2990.0,14.0,0.0,89.81,75.52,79.17,50.0
53,ARE,2020-04-10,United Arab Emirates,-63.714,-32.286,28.286,-78.286,-69.0,-52.0,-62.028600000000004,-30.514400000000002,27.3144,-76.3144,-64.25699999999999,-49.9714,-61.87311111111111,-30.476222222222223,27.079333333333334,-76.016,-64.69833333333332,-49.60322222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,2.0,3360.0,16.0,0.0,89.81,75.52,79.17,50.0
54,ARE,2020-04-11,United Arab Emirates,-64.571,-33.0,28.714,-79.286,-71.714,-53.143,-62.91420000000001,-31.3144,27.8572,-77.37160000000002,-66.857,-51.0858,-61.87311111111111,-30.476222222222223,27.079333333333334,-76.016,-64.69833333333332,-49.60322222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,2.0,3736.0,20.0,0.0,89.81,75.52,79.17,50.0
55,ARE,2020-04-12,United Arab Emirates,-64.429,-32.714,28.571,-79.286,-74.0,-52.857,-63.5714,-31.943,28.2286,-78.17159999999998,-69.34279999999998,-51.8858,-61.87311111111111,-30.476222222222223,27.079333333333334,-76.016,-64.69833333333332,-49.60322222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,2.0,4123.0,22.0,0.0,89.81,75.52,79.17,50.0
56,ARE,2020-04-13,United Arab Emirates,-64.286,-32.429,28.571,-79.286,-76.143,-52.714,-64.0,-32.343,28.457,-78.74300000000001,-71.6572,-52.4,-64.143,-32.71425,28.67825,-79.286,-76.17875000000001,-52.7855,0,0,0,0,0,0,0,0,0,1,0,0,1,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,4521.0,25.0,0.0,89.81,79.69,83.93,50.0
57,ARE,2020-04-14,United Arab Emirates,-64.143,-32.571,28.571,-79.286,-76.286,-52.714,-64.2286,-32.6,28.542600000000004,-79.08599999999998,-73.42859999999999,-52.6856,-64.143,-32.71425,28.67825,-79.286,-76.17875000000001,-52.7855,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,4933.0,28.0,0.0,89.81,79.69,83.93,50.0
58,ARE,2020-04-15,United Arab Emirates,-64.143,-32.857,28.714,-79.286,-76.286,-52.857,-64.3144,-32.7142,28.628200000000003,-79.28600000000002,-74.8858,-52.857000000000006,-64.143,-32.71425,28.67825,-79.286,-76.17875000000001,-52.7855,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,5365.0,33.0,0.0,89.81,79.69,83.93,50.0
59,ARE,2020-04-16,United Arab Emirates,-64.0,-33.0,28.857,-79.286,-76.0,-52.857,-64.2002,-32.7142,28.656799999999997,-79.28599999999999,-75.74300000000001,-52.799800000000005,-64.143,-32.71425,28.67825,-79.286,-76.17875000000001,-52.7855,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,5825.0,35.0,0.0,89.81,79.69,83.93,50.0
60,ARE,2020-04-17,United Arab Emirates,-63.857,-32.857,28.857,-79.286,-75.857,-52.714,-64.08579999999999,-32.7428,28.714,-79.28600000000002,-76.1144,-52.7712,-63.71424999999999,-34.333333333333336,28.71416666666666,-77.6905,-76.25,-51.83325,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,6302.0,37.0,0.0,87.04,78.12,82.14,50.0
61,ARE,2020-04-18,United Arab Emirates,-64.143,-33.857,28.857,-79.143,-76.0,-52.714,-64.0572,-33.0284,28.7712,-79.25739999999999,-76.08579999999999,-52.7712,-63.71424999999999,-34.333333333333336,28.71416666666666,-77.6905,-76.25,-51.83325,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,6302.0,37.0,0.0,87.04,78.12,82.14,50.0
62,ARE,2020-04-19,United Arab Emirates,-64.429,-34.857,28.857,-79.0,-76.0,-52.571,-64.1144,-33.4856,28.8284,-79.2002,-76.02860000000001,-52.7426,-63.71424999999999,-34.333333333333336,28.71416666666666,-77.6905,-76.25,-51.83325,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,6781.0,41.0,0.0,87.04,78.12,82.14,50.0
63,ARE,2020-04-20,United Arab Emirates,-64.571,-35.857,28.857,-79.0,-76.143,-52.571,-64.2,-34.0856,28.857,-79.143,-76.0,-52.6854,-63.71424999999999,-34.333333333333336,28.71416666666666,-77.6905,-76.25,-51.83325,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,7265.0,43.0,0.0,87.04,78.12,82.14,50.0
64,ARE,2020-04-21,United Arab Emirates,-64.714,-36.429,28.857,-79.0,-76.143,-52.571,-64.3428,-34.7714,28.857,-79.08579999999999,-76.02860000000001,-52.62820000000001,-63.71424999999999,-34.333333333333336,28.71416666666666,-77.6905,-76.25,-51.83325,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,7755.0,46.0,0.0,87.04,78.12,82.14,50.0
65,ARE,2020-04-22,United Arab Emirates,-64.571,-36.571,28.714,-78.857,-76.286,-52.429,-64.4856,-35.5142,28.8284,-79.0,-76.1144,-52.5712,-63.71424999999999,-34.333333333333336,28.71416666666666,-77.6905,-76.25,-51.83325,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,8238.0,52.0,0.0,87.04,78.12,82.14,50.0
66,ARE,2020-04-23,United Arab Emirates,-64.429,-36.143,28.429,-78.571,-76.571,-52.429,-64.5428,-35.9714,28.7428,-78.8856,-76.2286,-52.5142,-63.71424999999999,-34.333333333333336,28.71416666666666,-77.6905,-76.25,-51.83325,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,8756.0,56.0,0.0,87.04,78.12,82.14,50.0
67,ARE,2020-04-24,United Arab Emirates,-64.286,-35.429,28.571,-78.0,-76.714,-52.286,-64.51419999999999,-36.0858,28.6856,-78.6856,-76.37140000000001,-52.4572,-63.71424999999999,-34.333333333333336,28.71416666666666,-77.6905,-76.25,-51.83325,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,9281.0,64.0,0.0,87.04,78.12,82.14,50.0
68,ARE,2020-04-25,United Arab Emirates,-63.714,-34.429,28.714,-77.429,-76.571,-51.714,-64.3428,-35.800200000000004,28.657,-78.3714,-76.457,-52.28580000000001,-63.71424999999999,-34.333333333333336,28.71416666666666,-77.6905,-76.25,-51.83325,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,9813.0,71.0,0.0,87.04,78.12,82.14,50.0
69,ARE,2020-04-26,United Arab Emirates,-62.857,-33.143,28.714,-76.143,-76.429,-51.0,-63.971399999999996,-35.143,28.6284,-77.8,-76.51419999999999,-51.9716,-63.71424999999999,-34.333333333333336,28.71416666666666,-77.6905,-76.25,-51.83325,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,10349.0,76.0,0.0,87.04,78.12,82.14,50.0
70,ARE,2020-04-27,United Arab Emirates,-62.0,-31.857,28.714,-74.714,-76.286,-50.0,-63.4572,-34.2002,28.6284,-76.9714,-76.51419999999999,-51.485800000000005,-63.71424999999999,-34.333333333333336,28.71416666666666,-77.6905,-76.25,-51.83325,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,10839.0,82.0,0.0,87.04,78.12,82.14,50.0
71,ARE,2020-04-28,United Arab Emirates,-61.0,-30.571,28.429,-73.143,-76.0,-49.0,-62.77139999999999,-33.0858,28.6284,-75.88579999999999,-76.4,-50.8,-63.71424999999999,-34.333333333333336,28.71416666666666,-77.6905,-76.25,-51.83325,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,11380.0,89.0,0.0,87.04,78.12,82.14,50.0
72,ARE,2020-04-29,United Arab Emirates,-60.0,-29.286,28.286,-71.714,-75.571,-47.857,-61.91420000000001,-31.8572,28.5714,-74.6286,-76.17139999999999,-49.9142,-59.23833333333334,-28.80966666666667,28.095333333333333,-70.33333333333333,-74.95233333333333,-46.809333333333335,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,2.0,2.0,4.0,1.0,2.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,11929.0,98.0,0.0,81.48,75.0,78.57,50.0
73,ARE,2020-04-30,United Arab Emirates,-59.286,-28.857,28.143,-70.143,-74.857,-46.714,-61.028600000000004,-30.7428,28.4572,-73.1714,-75.8286,-48.9142,-59.23833333333334,-28.80966666666667,28.095333333333333,-70.33333333333333,-74.95233333333333,-46.809333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,12481.0,105.0,0.0,81.48,75.0,78.57,50.0
74,ARE,2020-05-01,United Arab Emirates,-58.429,-28.286,27.857,-69.143,-74.429,-45.857,-60.14300000000001,-29.7714,28.285800000000002,-71.7714,-75.4286,-47.8856,-59.23833333333334,-28.80966666666667,28.095333333333333,-70.33333333333333,-74.95233333333333,-46.809333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,13038.0,111.0,0.0,81.48,75.0,78.57,50.0
75,ARE,2020-05-02,United Arab Emirates,-57.571,-27.429,27.429,-68.0,-73.714,-44.857,-59.2572,-28.8858,28.0288,-70.4286,-74.91420000000001,-46.857,-54.089187499999994,-24.4106875,26.366187500000002,-64.6696875,-70.25,-41.821375,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,13599.0,119.0,0.0,77.78,72.92,76.19,50.0
76,ARE,2020-05-03,United Arab Emirates,-56.857,-26.857,27.0,-67.429,-73.0,-44.286,-58.4286,-28.143,27.743000000000002,-69.2858,-74.3142,-45.9142,-54.089187499999994,-24.4106875,26.366187500000002,-64.6696875,-70.25,-41.821375,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,14163.0,126.0,0.0,77.78,72.92,76.19,50.0
77,ARE,2020-05-04,United Arab Emirates,-56.143,-26.286,26.714,-67.0,-72.286,-43.857,-57.6572,-27.543,27.4286,-68.343,-73.65719999999999,-45.1142,-54.089187499999994,-24.4106875,26.366187500000002,-64.6696875,-70.25,-41.821375,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,14730.0,137.0,0.0,77.78,72.92,76.19,50.0
78,ARE,2020-05-05,United Arab Emirates,-55.714,-25.857,26.571,-66.571,-71.714,-43.429,-56.9428,-26.943,27.1142,-67.6286,-73.02860000000001,-44.4572,-54.089187499999994,-24.4106875,26.366187500000002,-64.6696875,-70.25,-41.821375,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,15192.0,146.0,0.0,77.78,72.92,76.19,50.0
79,ARE,2020-05-06,United Arab Emirates,-55.143,-25.286,26.429,-65.857,-71.0,-43.0,-56.2856,-26.343,26.8286,-66.97139999999999,-72.34280000000001,-43.8858,-54.089187499999994,-24.4106875,26.366187500000002,-64.6696875,-70.25,-41.821375,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,15738.0,157.0,0.0,75.93,69.79,72.62,50.0
80,ARE,2020-05-07,United Arab Emirates,-54.571,-24.857,26.286,-65.429,-70.571,-42.571,-55.6856,-25.8286,26.6,-66.45719999999999,-71.71419999999999,-43.4286,-54.089187499999994,-24.4106875,26.366187500000002,-64.6696875,-70.25,-41.821375,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,16240.0,165.0,0.0,75.93,69.79,72.62,50.0
81,ARE,2020-05-08,United Arab Emirates,-54.143,-24.714,26.143,-65.286,-70.286,-42.143,-55.1428,-25.4,26.4286,-66.02860000000001,-71.1714,-43.0,-54.089187499999994,-24.4106875,26.366187500000002,-64.6696875,-70.25,-41.821375,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,16793.0,174.0,0.0,75.93,69.79,72.62,50.0
82,ARE,2020-05-09,United Arab Emirates,-53.714,-24.571,26.143,-64.857,-70.0,-41.714,-54.657,-25.057,26.3144,-65.6,-70.7142,-42.5714,-54.089187499999994,-24.4106875,26.366187500000002,-64.6696875,-70.25,-41.821375,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,17417.0,185.0,0.0,75.93,69.79,72.62,50.0
83,ARE,2020-05-10,United Arab Emirates,-53.286,-24.143,26.143,-64.286,-69.714,-41.286,-54.17139999999999,-24.714199999999998,26.2288,-65.143,-70.3142,-42.1428,-54.089187499999994,-24.4106875,26.366187500000002,-64.6696875,-70.25,-41.821375,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,18198.0,198.0,0.0,75.93,69.79,72.62,50.0
84,ARE,2020-05-11,United Arab Emirates,-53.143,-23.857,26.143,-63.714,-69.429,-41.0,-53.77139999999999,-24.4284,26.1716,-64.7144,-70.0,-41.7428,-54.089187499999994,-24.4106875,26.366187500000002,-64.6696875,-70.25,-41.821375,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,18878.0,201.0,0.0,75.93,69.79,72.62,50.0
85,ARE,2020-05-12,United Arab Emirates,-52.714,-23.429,26.286,-63.286,-69.143,-40.714,-53.4,-24.1428,26.1716,-64.28580000000001,-69.7144,-41.3714,-54.089187499999994,-24.4106875,26.366187500000002,-64.6696875,-70.25,-41.821375,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,19661.0,203.0,0.0,75.93,69.79,72.62,50.0
86,ARE,2020-05-13,United Arab Emirates,-52.714,-23.571,26.286,-63.143,-69.0,-40.571,-53.114200000000004,-23.9142,26.200200000000002,-63.85720000000001,-69.4572,-41.057,-54.089187499999994,-24.4106875,26.366187500000002,-64.6696875,-70.25,-41.821375,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,20386.0,206.0,0.0,75.93,69.79,72.62,50.0
87,ARE,2020-05-14,United Arab Emirates,-52.714,-23.143,26.143,-62.857,-68.857,-40.429,-52.91420000000001,-23.6286,26.200200000000002,-63.4572,-69.2286,-40.8,-54.089187499999994,-24.4106875,26.366187500000002,-64.6696875,-70.25,-41.821375,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,21084.0,208.0,0.0,74.07,68.75,71.43,50.0
88,ARE,2020-05-15,United Arab Emirates,-52.571,-22.714,26.143,-62.571,-68.714,-40.0,-52.7712,-23.3428,26.200200000000002,-63.114200000000004,-69.02860000000001,-40.5428,-54.089187499999994,-24.4106875,26.366187500000002,-64.6696875,-70.25,-41.821375,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,21831.0,210.0,0.0,74.07,68.75,71.43,50.0
89,ARE,2020-05-16,United Arab Emirates,-52.286,-22.143,26.0,-62.286,-68.429,-39.714,-52.5998,-23.0,26.1716,-62.82860000000001,-68.82860000000001,-40.2856,-54.089187499999994,-24.4106875,26.366187500000002,-64.6696875,-70.25,-41.821375,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,22627.0,214.0,0.0,74.07,68.75,71.43,50.0
90,ARE,2020-05-17,United Arab Emirates,-52.143,-21.714,26.0,-62.143,-68.143,-39.571,-52.4856,-22.657,26.1144,-62.6,-68.6286,-40.057,-54.089187499999994,-24.4106875,26.366187500000002,-64.6696875,-70.25,-41.821375,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,23358.0,220.0,0.0,74.07,68.75,71.43,50.0
91,ARE,2020-05-18,United Arab Emirates,-51.714,-21.143,25.857,-61.857,-67.857,-39.429,-52.2856,-22.1714,26.0286,-62.3428,-68.4,-39.8286,-51.80215384615386,-21.82415384615384,27.032846153846158,-63.3186923076923,-68.39553846153846,-45.92323076923078,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,24190.0,224.0,0.0,72.22,67.71,70.24,50.0
92,ARE,2020-05-19,United Arab Emirates,-51.571,-21.0,25.714,-61.714,-67.714,-39.286,-52.056999999999995,-21.7428,25.9428,-62.114200000000004,-68.1714,-39.6,-51.80215384615386,-21.82415384615384,27.032846153846158,-63.3186923076923,-68.39553846153846,-45.92323076923078,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,25063.0,227.0,0.0,72.22,67.71,70.24,50.0
93,ARE,2020-05-20,United Arab Emirates,-51.857,-21.143,25.714,-61.714,-67.857,-39.429,-51.91420000000001,-21.4286,25.857,-61.9428,-68.0,-39.4858,-51.80215384615386,-21.82415384615384,27.032846153846158,-63.3186923076923,-68.39553846153846,-45.92323076923078,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,26004.0,233.0,0.0,72.22,67.71,70.24,50.0
94,ARE,2020-05-21,United Arab Emirates,-51.857,-21.143,25.857,-61.714,-68.143,-39.429,-51.8284,-21.2286,25.8284,-61.8284,-67.9428,-39.4288,-51.80215384615386,-21.82415384615384,27.032846153846158,-63.3186923076923,-68.39553846153846,-45.92323076923078,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,26898.0,237.0,0.0,72.22,67.71,70.24,50.0
95,ARE,2020-05-22,United Arab Emirates,-51.429,-20.429,25.857,-61.571,-68.286,-39.143,-51.6856,-20.971600000000002,25.799799999999998,-61.714,-67.9714,-39.3432,-51.80215384615386,-21.82415384615384,27.032846153846158,-63.3186923076923,-68.39553846153846,-45.92323076923078,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,27892.0,241.0,0.0,72.22,67.71,70.24,50.0
96,ARE,2020-05-23,United Arab Emirates,-51.571,-19.857,26.429,-62.286,-69.0,-41.714,-51.657,-20.7144,25.9142,-61.799800000000005,-68.2,-39.800200000000004,-51.80215384615386,-21.82415384615384,27.032846153846158,-63.3186923076923,-68.39553846153846,-45.92323076923078,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,28704.0,244.0,0.0,72.22,67.71,70.24,50.0
97,ARE,2020-05-24,United Arab Emirates,-52.857,-22.0,27.714,-64.0,-69.571,-46.857,-51.91420000000001,-20.9144,26.3142,-62.25699999999999,-68.5714,-41.3144,-51.80215384615386,-21.82415384615384,27.032846153846158,-63.3186923076923,-68.39553846153846,-45.92323076923078,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,29485.0,245.0,0.0,72.22,67.71,70.24,50.0
98,ARE,2020-05-25,United Arab Emirates,-53.429,-22.714,28.714,-65.429,-69.714,-51.286,-52.22860000000001,-21.2286,26.9142,-63.0,-68.9428,-43.6858,-51.80215384615386,-21.82415384615384,27.032846153846158,-63.3186923076923,-68.39553846153846,-45.92323076923078,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,30307.0,248.0,0.0,72.22,67.71,70.24,50.0
99,ARE,2020-05-26,United Arab Emirates,-53.571,-23.286,29.286,-66.286,-69.857,-54.286,-52.5714,-21.6572,27.6,-63.9144,-69.2856,-46.6572,-51.80215384615386,-21.82415384615384,27.032846153846158,-63.3186923076923,-68.39553846153846,-45.92323076923078,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,31086.0,253.0,0.0,72.22,67.71,70.24,50.0
100,ARE,2020-05-27,United Arab Emirates,-52.286,-22.714,28.571,-65.429,-69.286,-53.429,-52.7428,-22.1142,28.1428,-64.68599999999999,-69.4856,-49.5144,-51.80215384615386,-21.82415384615384,27.032846153846158,-63.3186923076923,-68.39553846153846,-45.92323076923078,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,31969.0,255.0,0.0,72.22,67.71,70.24,50.0
101,ARE,2020-05-28,United Arab Emirates,-51.286,-22.571,27.857,-64.714,-68.571,-52.571,-52.68579999999999,-22.657,28.4284,-65.17160000000001,-69.3998,-51.68580000000001,-51.80215384615386,-21.82415384615384,27.032846153846158,-63.3186923076923,-68.39553846153846,-45.92323076923078,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,32532.0,258.0,0.0,72.22,67.71,70.24,50.0
